Uniq Id,Crawl Timestamp,Pageurl,Website,Title,Num Of Reviews,Average Rating,Number Of Ratings,Model Num,Sku,Upc,Manufacturer,Model Name,Price,Monthly Price,Carrier,Color Category,Internal Memory,Screen Size,Five Star,Four Star,Three Star,Two Star,One Star
b120a18ba99b946ceb174ca9c03a08d2,2020-04-20 05:30:12 +0000,https://www.walmart.com/ip/Vivitar-LPC113-WHT-Smart-Security-Wi-fi-High-Definition-Capture-Cam/628977273,walmart.com,Vivitar LPC113-WHT Smart Security Wi-fi High-Definition Capture Cam,4,3.5,3.5,IPC113-WHT,628977273,681066958469,Vivitar,IPC113-WHT,28.00,,,"",,,2,0,1,0,1
267a91f0ec24569902758df76e33ad4a,2020-04-11 07:23:54 +0000,https://www.walmart.com/ip/UFD31-18-USB-Adapter-IR-Infrared-Remote-Extender-Repeater-Receiver-Transmitter-Emitter-for-STB-TV-Set-DVD-DVR-PVR-Video-Recorder/204179921,walmart.com,,"",0,0,,204179921,,,,7.55,,,"",,,"","","","",""
d6a091f8add3418a942c56f07677e2e2,2020-04-26 03:19:53 +0000,https://www.walmart.com/ip/Infrared-Bulb-Light-Socket-Security-Camera-Motion-Detect-Camcorder/882705163,walmart.com,"","",0,0,"",882705163,"","","",91.49,,,"",,,"","","","",""
a11399a799c477ee931f695bb45b55dd,2020-06-22 03:03:44 +0000,https://www.walmart.com/ip/Bluetooth-Spker-Air-Raid/40712195,walmart.com,"Bluetooth,Spker,""Air Raid",4,4.5,4.5,S7ARFW-424,40712195,878615070820,Skullcandy,S7ARFW-424,99.95,NA,NA,NA,NA,NA,2,2,0,0,0
e7b3f2b7f93288c66e224e6cdb701b4f,2020-04-15 05:01:17 +0000,https://www.walmart.com/ip/Vertical-PU-Folio-Leather-2016-Case-Auto-2019-Allytech-Darkblue-8th-Paperwhite-Kindle-Wake-Flip-Fit-10th-Stand-Generation-NOT-All-New-Cover-Sleep-Slim/302121595,walmart.com,,"",0,0,,427373880,,,,14.99,,,02_Gray,,,"","","","",""
644a474ed8466f9dcf9aef0a1adf7db1,2020-06-25 06:48:39 +0000,https://www.walmart.com/ip/SJ-RC-F11-PRO-5G-Wifi-FPV-Brushless-RC-Drone-with-Camera-2K-120-Wide-Angle-Selfie-Follow-Me-RC-Quadcopter-with-Handbag/999127576,walmart.com,SJ RC F11 PRO 5G Wifi FPV Brushless RC Drone with Camera 2K 120° Wide Angle Selfie Follow Me RC Quadcopter with Handbag,1,5.0,5,NA,999127576,791317213589,SJ R/C,NA,189.99,NA,NA,Black,NA,NA,1,0,0,0,0
c6bee119ee39c8da8c532fa56fe53fea,2020-06-30 06:41:49 +0000,https://www.walmart.com/ip/Nexcare-Tegaderm-Waterproof-Dressing-Hospital-Grade-Bandages-2-3-8-x-2-3-4-8-Count/31705971,walmart.com,"Nexcare Tegaderm Waterproof Dressing, Hospital Grade Bandages, Assorted Sizes, 10 Count",9409,4.3,4.8,TEGA-10,178372220,051131211834,3M,TEGA-10,11.94,NA,NA,NA,NA,NA,4889,3037,1088,228,167
99b26cd76b0114fd474bb47e48d245c8,2020-04-26 04:34:46 +0000,https://www.walmart.com/ip/UE-BOOM-3-Lagoon-Blue-Bluetooth-Speaker-w-Case/863083287,walmart.com,"",1,5,5.0,"",863083287,"","","",149.99,,,Lagoon Blue,,,1,0,0,0,0
78c6df5b8dbf22ec97ae2be5d8ea32b1,2020-04-30 03:15:37 +0000,https://www.walmart.com/ip/Rose-MAX-Simyoung-iOS-11-Adapter-Compatible-Lighting-Phone-Adapter-7-8-12-Gold-Splitter-Charge-Compatible-2-in-1-Dual-Headphone-Audio-X-XS-XR-XS/851477740,walmart.com,"",2,3,3.0,"",436038953,"","","",6.99,,"",Silver,"","",1,0,0,0,1
4999a4c4d3f18ce578c3ad3853000c4e,2020-04-01 01:14:04 +0000,https://www.walmart.com/ip/Silicone-Protector-Case-Cover-Shell-For-Garmin-Vivoactive-3-Smart-Watch-BK/570154107,walmart.com,,"",0,0,,522848437,,,,9.09,,,White,,,"","","","",""
1720b729ca96253ba34bc0481ab6831f,2020-06-09 02:47:17 +0000,https://www.walmart.com/ip/Case-9-7-PU-Folio-Strap-Leather-Pro-Auto-6th-5th-iPad-Folding-2017-2018-Business-Gold-Wake-Sleep-Holder-For-Dteck-Air-Hand-Stand-Gen-1-Cover-Slim-2/686367792,walmart.com,,"",0.0,0,,560374810,,,,19.99,,,Brown,,,"","","","",""
fe7775b89be5d6c7f8fcfad2e4c02b52,2020-06-28 01:11:41 +0000,https://www.walmart.com/ip/Apple-Watch-Replacement-Bands-40mm-w-Full-Body-Clear-Hard-Case-Screen-Protector-Soft-Silicone-Wristband-for-iWatch-Series-4-5-Burgundy/246940817,walmart.com,"Apple Watch Replacement Bands 40mm w/Full Body Clear Hard Case Screen Protector, Soft Silicone Wristband for iWatch Series 4 5 - Burgundy",NA,0.0,0,NA,246940817,309788024193,Coverlab,NA,11.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544e703f95329874cd2b6012c3d01036,2020-05-07 03:08:43 +0000,https://www.walmart.com/ip/Heart-Tracker-Waterproof-Screen-Activity-Band-Time-iOS-HUAWEI-Colour-Monitor-Bracelet-0-96-Inches-Sports-Usage-TFT-Rate-Mode-Smart-6-Days-Android-Sle/507463752,walmart.com,"","",0,0,"",507463752,"","","",39.98,,,Black,,"","","","","",""
b7b1c41232370babda634abb7351bba9,2020-04-26 04:30:03 +0000,https://www.walmart.com/ip/Sylvania-Lightify-LED-Smart-Connection-Light-Gateway-and-A19-Bulb-Kit-10-Pack/285346388,walmart.com,"","",0,0,"",285346388,"","","",47.99,,,"",,,"","","","",""
1f879bfd26cc7c42ca2b0a2c8a9771b7,2020-05-03 03:13:52 +0000,https://www.walmart.com/ip/Case-PU-Leather-Premium-Rotating-Old-1st-Mini-Multi-view-iPad-7-9-inch-Protection-Release-2012-2014-3rd-Holder-2nd-For-Black-1-2-3-Gen-Stand-Apple-Sw/545909673,walmart.com,"iPad Mini 1st 2nd 3rd Gen 7.9-inch Case, Premium PU Protection Leather Swivel Rotating Case, Multi-view Stand Holder For (Old Release 2012~2014) Apple iPad Mini 1/2/3 (Checkered Purple)",5,2.6,2.6,ambi-0145,235912167,610696458582,KIQ,ambi-0145,6.99,,,Mettallic Flower Gold/Black,,"",2,0,0,0,3
e8121feff35f26ec7ab1568a47631cae,2020-06-04 03:12:14 +0000,https://www.walmart.com/ip/EEEKit-WiFi-Smart-Socket-US-Plug-2-Pack-Remote-Control-Power-Switch-Timer-Phone-WiFi-Socket-US-Plug-Smart-Home/711807534,walmart.com,"","",0.0,0,"",711807534,"","","",19.97,,,"",,"","","","","",""
b2e455246f6d2092b6ef84fd3832c6c2,2020-06-03 04:58:23 +0000,https://www.walmart.com/ip/Wireless-Motion-Infrared-Alarm-TSV-Sensor-Motion-Receiver-Security-Detect-Kit-Home-Doorbell-Driveway-Alert-Alert-Chime-Sensor/195027573,walmart.com,"","",0.0,0,"",195027573,"","","",20.97,,,"",,,"","","","",""
bbe3919df244d8280d9f2617f7e107e7,2020-06-11 00:24:54 +0000,https://www.walmart.com/ip/Indigi-7-4G-LTE-Factory-GSM-Unlocked-2-in-1-Android-9-0-SmartPhone-TabletPC-Bundle-Included-Black/131874135,walmart.com,,"",0.0,0,,131874135,,,,129.99,,,"",,,"","","","",""
d1909e6ed15c7573ea518860908dd78d,2020-06-11 04:40:56 +0000,https://www.walmart.com/ip/GE-LED20DP38S830-25-Energy-Smart-LED-Dimmable-PAR38-Bulb-3000K-Narrow-Flood-1100-Lumen/37681945,walmart.com,,"",0.0,0,,37681945,,,,44.50,,,"",,,"","","","",""
0b565067970369736113f53c678da14f,2020-06-14 02:34:12 +0000,https://www.walmart.com/ip/JBL-Charge-4-Black-Camo-Portable-Bluetooth-Speaker/533799113,walmart.com,,428,4.4,4.4,,533799113,,,,139.95,,,"",,,298,65,30,17,18
4dad2fd916d7e840ff833cc7b5c9be37,2020-05-01 02:32:21 +0000,https://www.walmart.com/ip/Adepoy-Soft-Silicone-Replacement-Sport-Wrist-Bands-Strap-for-Fitbit-Charge-2-Green-Small/685148065,walmart.com,Adepoy Soft Silicone Replacement Sport Wrist Bands Strap for Fitbit Charge 2 Large Small,13,4,4.0,"",818268309,657228205306,Adepoy,"",7.99,,,#C Navy,,"",9,1,0,0,3
6e531e7b9b29b0580fc0ae366f0022ba,2020-04-10 09:00:33 +0000,https://www.walmart.com/ip/HobbyFlip-3-Channel-FPV-Video-Transmitter-Camera-Switch-Module-Compatible-with-DJI-Phantom-2/676572962,walmart.com,,"",0,0,,676572962,,,,15.99,,,"",,,"","","","",""
68363e6d5dc66726b463dbbe4aa8882d,2020-04-09 05:02:19 +0000,https://www.walmart.com/ip/High-Definition-Office-DVR-H-264-TVI-Digital-HDD-Pre-Configured-Security-Drive-Standalone-Home-4TB-Hard-Recorder-w-4TB-Evertech-Analog-Video-CVI-Inst/606391408,walmart.com,,"",0,0,,606391408,,,,244.98,,,"",,,"","","","",""
698ecf5976d38eb361942e1914737af9,2020-06-29 04:08:13 +0000,https://www.walmart.com/ip/Replacement-for-4-SEVENS-QUARK-SMART-QSL-FLASHLIGHT-2-PACK-replacement-battery/708906776,walmart.com,Replacement for 4 SEVENS QUARK SMART QSL FLASHLIGHT 2 PACK replacement battery,NA,0.0,0,Replacement for QUARK SMART QSL FLASHLIGHT,708906776,854003620631,CHOSEN SUPPLIES,Replacement for QUARK SMART QSL FLASHLIGHT,32.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73e97dbca1094a447d810fff2298ab58,2020-06-30 03:14:30 +0000,https://www.walmart.com/ip/Glamorise-Womens-Magic-Lift-Front-Close-Wire-Free-Bra-Style-1200/189455784,walmart.com,Glamorise Womens Magic Lift Front-Close Wire-Free Bra Style-1200,73,4.2,4.2,1200,129440914,840468013705,Glamorise,1200,36,NA,NA,White,NA,NA,41,19,5,2,6
c866e2c579ded0deb901a30bfc1d636c,2020-06-28 01:28:21 +0000,https://www.walmart.com/ip/3-6-pack-6Ft-Nylon-Braided-Micro-USB-Charging-Sync-Data-Cable-Charger-Cord-Android-Phones-Samsung-Galaxy-S7-S6-S5-Note-5-Tab-A-E-S-LG-G4-G3-G2-K5-K7-/733327065,walmart.com,"3/6-pack 6Ft Nylon Braided Micro USB Charging Sync Data Cable Charger Cord for Android Phones, Samsung Galaxy S7 S6/S5/Note 5,Tab A/E/S, LG G4/G3/G2/K5/K7/K8, HTC",147,3.7,3.7,NA,733327065,760970231100,EEEKit,NA,16.97,NA,NA,6 Pcs Green,NA,NA,78,15,10,17,27
a08222dd709a3f2f0eb19a64324500ef,2020-04-28 01:53:17 +0000,https://www.walmart.com/ip/Women-Fashion-Waterproof-h-Smart-Watches-Bracelet-Watches-Gifts/305610874,walmart.com,"",2,2.5,2.5,"",305610874,"","","",32.54,,,Gold,,"",0,0,1,1,0
8ea9f733fea0ae58a5dfd194b7cc06ef,2020-05-05 02:15:21 +0000,https://www.walmart.com/ip/Milanese-Magnetic-Loop-Stainless-Steel-Wrist-Band-Strap-for-Fitbit-Alta-HR-Alta/627104234,walmart.com,"",51,4.3,4.3,"",611444830,"","","",10.47,,,Rainbow,,"",36,7,0,3,5
3013561b68f67633f32f99fdd267bc8f,2020-04-02 03:19:22 +0000,https://www.walmart.com/ip/Wireless-Water-Pyle-Night-Memory-Batteries-Security-Rechargeable-16GB-Camera-Compact-Body-Updated-LCD-Police-Vision-Video-Splash-Proof-Cams-Recording/481238400,walmart.com,,"",0,0,,481238400,,,,119.99,,,"",,,"","","","",""
2281bcc1d06795620be8784bd449dd41,2020-06-23 00:52:22 +0000,https://www.walmart.com/ip/Delton-Over-the-Head-Skype-Bluetooth-Wireless-Headset-with-Mic/35737123,walmart.com,Delton Over-the-Head Skype Bluetooth Wireless Headset with Mic,21,4.0,4,DBTHEAD10X,35737123,802029026968,Delton,DBTHEAD10X,29.99,NA,NA,NA,NA,NA,14,2,0,1,4
d9e71335f4247aaaaea72f643dff99ce,2020-06-06 01:49:51 +0000,https://www.walmart.com/ip/Biltek-4x-Door-Car-Power-Window-Keyless-Door-Unlock-Kit-Compatible-with-Buick-Chrysler-LeSabre-Regal-200-300-Raider-RVR/142362636,walmart.com,,"",0.0,0,,142362636,,,,131.99,,,"",,,"","","","",""
560ee3675fb6e5cff225ab048bf9f097,2020-06-28 01:23:41 +0000,https://www.walmart.com/ip/Universal-8-inch-Tablet-Case-Flip-Painted-Leather-Folio-Stand-Cover-For-iPad-mini-Samsung-Tab-8inch-Amazon-Fire-HD-8/967645528,walmart.com,"Universal 8 inch Tablet Case Flip Painted Leather Folio Stand Cover For iPad mini / Samsung Tab 8inch / Amazon Fire HD 8""",12,4.6,4.6,NA,843534073,192757242137,Dteck,NA,18.99,NA,NA,Deer,NA,NA,10,1,0,0,1
b95f455911bbdfee0567a727431f48d1,2020-06-26 09:25:01 +0000,https://www.walmart.com/ip/Naxa-NPD-952-Portable-DVD-Player/30579262,walmart.com,Naxa NPD-952 Portable DVD Player,NA,0.0,0,NPD952,30579262,840005005460,Naxa,NPD952,59.99,NA,NA,Black,NA,9inch,NA,NA,NA,NA,NA
440572b86c7417339afda6c757755047,2020-05-26 08:34:12 +0000,https://www.walmart.com/ip/LYUMO-FPV-Camera-Mini-FPV-Camera-Mini-FPV-Quadcopter-Drone-PCB-Board-Camera-5-8G-1-2G-2-4G-700TVL-NTSC-PAL-RC-Accessory/274229617,walmart.com,"","",0,0,"",274229617,"","","",14.28,,,"",,,"","","","",""
bcb4c81e8a2652fa20afceab8d28f460,2020-06-08 01:05:52 +0000,https://www.walmart.com/ip/Wireless-Night-Remote-Security-Smart-1080P-Silver-Doorbell-Video-Viewing-Vision-Camera-Recording-Wifi-Home-Monitoring-Intercom/966610417,walmart.com,,"",0.0,0,,785227219,,,,129.99,,,Silver,,,"","","","",""
69a050b7c8e32518cb50911d49d80277,2020-06-29 07:33:14 +0000,https://www.walmart.com/ip/Jetblack-720P-120-Wide-Angle-Camera-Wifi-FPV-Foldable-Drone-Altitude-Hold-One-Key-Return-G-sensor-Selfie-Quadcopter-RTF/733986048,walmart.com,Jetblack 720P 120° Wide Angle Camera Wifi FPV Foldable Drone Altitude Hold One Key Return G-sensor Selfie Quadcopter RTF,NA,0.0,0,NA,733986048,791375324203,Anself,NA,70.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62e45f305ef89863eaa7a849037b9e1b,2020-05-05 02:18:36 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPad-mini-MD529LL-A-32GB-Wi-Fi-Black/160911375,walmart.com,"Refurbished Apple iPad mini MD529LL/A (32GB, Wi-Fi, Black)",9,3.1,3.1,Apple iPad mini (1st Generation),160911375,727523092175,Apple,Apple iPad mini (1st Generation),129.99,,,Black,,7.9inch,3,1,2,0,3
001d97fb1f4cfd7df2ead880c71e1b2d,2020-04-09 01:37:04 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPhone-6-16GB-Silver-Unlocked/961843766,walmart.com,,1,5,5.0,,961843766,,,,114.76,,,"",,,1,0,0,0,0
74a55345f49c7f4d05f9fb884aac3338,2020-06-11 05:06:37 +0000,https://www.walmart.com/ip/HJ28-RC-Drone-WIFI-FPV-Foldable-Drones-720-1080-4K-HD-Camera-Gravity-Sensing-Long-Battery-Life-Mobile-Control-Quadcopter-Helicopter/958755189,walmart.com,,"",0.0,0,,830309543,,,,39.23,,,black,,,"","","","",""
67ce8f9ed30ea2c97a71412cf5cbb092,2020-05-25 10:17:14 +0000,https://www.walmart.com/ip/Wireless-use-FM-Bible-Super-Loud-Outdoor-Speaker-player-Bass-Surround-Aux-USB-Sound-Stereo-360-Portable-Can-TF-Colors-bluetooth-4-Dancing-Aduio/102498087,walmart.com,"","",0,0,"",747067532,"","","",30.35,,,Camouflage,,,"","","","",""
dd2d9ff2ff9e1a02016814ef609d4105,2020-05-04 04:58:36 +0000,https://www.walmart.com/ip/Ball-Christmas-Cool-Birthday-Toys-Mini-Lights-Boys-UFO-Helicopter-Magic-LED-Air-Hand-Kids-Girls-Red-Hogs-RC-Flying-Gifts-Controlled-Drones-Toy/990948817,walmart.com,"","",0,0,"",755783950,"","","",16.99,,,Gold,,,"","","","",""
9bef4e90af20caea7a5af34442cb1a88,2020-04-02 03:49:12 +0000,https://www.walmart.com/ip/E18-Smart-Bracelet-Watch-Band-Heart-Rate-Monitor-Fitness-Tracker-Monitor-Life-Waterproof-Sports-Wristwatch-for-Android-and-IOS/552517294,walmart.com,,"",0,0,,552517294,,,,23.51,,,"",,,"","","","",""
b34005b128cb24d08d2ab9b36031d849,2020-05-17 03:11:13 +0000,https://www.walmart.com/ip/KOCASO-Wireless-Headband-Sports-Earphones-Built-In-Mic-Removable-Headphones-High-Quality-Washable-Headset-Earbuds-Sports-Running-Yoga-Sleeping-Headwe/894148774,walmart.com,"",2,1,1.0,"",894148774,"","","",17.99,,,Blue,,,0,0,0,0,2
f9b5b08a19654686ea21c084fd316de3,2020-05-23 01:36:28 +0000,https://www.walmart.com/ip/Operated-interacting-Toy-Drone-Rotating-FlyNova-Mini-Red-Fun-LED-Hand-Lights-Kids-friends-Flying-spinners-Shinning-flying-Adults-360-family-Drones-Toy/388413106,walmart.com,"","",0,0,"",258263598,"","","",18.56,,"",Black,"","","","","","",""
ea896574a81fcbeac26d8e47a06b8c6d,2020-06-16 00:43:01 +0000,https://www.walmart.com/ip/Bluetooth-5-0-Headset-Wireless-Earphones-Earbuds-Stereo-Headphones-In-Ear-Mini/703268592,walmart.com,,2,3.5,3.5,,703268592,,,,7.99,,,Black,,,0,1,1,0,0
6551fd67f12a6f326913e03a7f69268b,2020-05-23 00:27:19 +0000,https://www.walmart.com/ip/Apple-iPhone-7-GSM-Unlocked-4G-LTE-Black-32GB-Certified-Refurbished/697105015,walmart.com,"Apple iPhone 7, GSM Unlocked 4G LTE- Black, 256GB (Certified Refurbished)",77,3.1,3.1,"",313009866,690292523334,Apple,"",179.88,,Unlocked,Red,"",4.7inch,32,6,5,5,29
8cd5b4c5af7b19bff5a33af2deab2e0c,2020-06-03 04:48:30 +0000,https://www.walmart.com/ip/48-LEDs-850nm-IR-Infrared-Board-45-Degree-Round-Plate-IR-Illuminator-Board-Bulb-for-CCTV-Security-Cameras-3pcs-White/507431010,walmart.com,"","",0.0,0,"",507431010,"","","",13.71,,,"",,,"","","","",""
6876d0ff409af8c36148e9757bedfdd2,2020-06-25 04:50:09 +0000,https://www.walmart.com/ip/Blue-Watercolor-Hexagon-Pattern-Skin-Wrap-Decal-Compatible-with-the-Nintendo-Switch-Console-JoyCons/228430675,walmart.com,Rustic Cracked Textured Surface V3 - Skin Wrap Decal Compatible with the Nintendo Switch Console + Dock + JoyCons Bundle,NA,0.0,0,NA,156119847,461561198474,Design Skinz,NA,19.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cb921102fe3bd8557da472f8c9eb8f73,2020-06-13 03:50:30 +0000,https://www.walmart.com/ip/Food-Collection-of-Skins-For-Amazon-Fire-TV-Stick-4K/665230257,walmart.com,,"",0.0,0,,761591966,,,,11.99,,,Blue Avocados,,,"","","","",""
f0f1008197bd4529fdf7735716b38fe2,2020-05-03 03:27:05 +0000,https://www.walmart.com/ip/Shock-All-New-Friendly-Slip-Case-7th-Light-Tablet-Release-Gen-Child-Anti-Impact-Purple-Kid-For-Protective-Weight-Drop-Handle-Stand-2017-Convertible-C/256838098,walmart.com,"",3,3.7,3.7,"",553837714,"","","",13.99,,,Red,,"",2,0,0,0,1
a03a4dba4c527d6422c6d14c9e1e469e,2020-04-04 04:53:35 +0000,https://www.walmart.com/ip/ZOSI-Full-1080p-Wifi-Wireless-Security-System-8CH-1080p-NVR-2TB-HDD-with-8-2MP-Outdoor-Indoor-Bullet-IP-Cameras-Night-Vision/918821659,walmart.com,,5,1.8,1.8,,918821659,,,,329.99,,,"",,,1,0,0,0,4
706d03b6615e42317f7a49f0544dd2d3,2020-04-18 02:18:06 +0000,https://www.walmart.com/ip/For-Android-IOS-Waterproof-Smart-Bracelet-Watch-Wristband-Fitness-Band-115-Plus-Blood-Pressure-Monitoring-Heart-Rate-Monitoring-Fitness-Tracker/852550803,walmart.com,"","",0,0,"",852550803,"","","",12.99,,,Purple,,,"","","","",""
77428588ab1856f9df19c1fdf9eca7f3,2020-05-23 01:01:28 +0000,https://www.walmart.com/ip/Sylvania-SMART-Tunable-White-Smart-12-Convertible-Under-Cabinet-Light-Hub-Required/999818747,walmart.com,"",4,4,4.0,"",999818747,"","","",22.99,,,"",,,1,2,1,0,0
d806243a096369661842b4431cf2b187,2020-06-16 01:12:22 +0000,https://www.walmart.com/ip/FAGINEY-Call-Center-Headphones-Lossless-Sound-Call-Center-Headphones-360-Rotary-Earmuffs-Call-Center-Headset-Call-Center-Headset-Noise-Cancelling/457945046,walmart.com,,1,1.0,1.0,,241780265,,,,17.21,,,Crystal plug,,,0,0,0,0,1
9998c5800fbc571448ba424579374703,2020-05-26 09:44:20 +0000,https://www.walmart.com/ip/1080p-Outdoor-Wifi-Mini-PTZ-IP-Camera-Wireless-Speed-Dome-Audio-Alarm-Security-Camera-Video-Surveillance-with-64G-TF-Card/333475667,walmart.com,"","",0,0,"",333475667,"","","",68.74,,,with 64G TF Card,,"","","","","",""
e975c98033feb791106524bc0381cf20,2020-06-28 01:03:25 +0000,https://www.walmart.com/ip/Soft-Silicone-Sport-Strap-Replacement-Band-Compatible-Apple-Watch-38mm-40mm-42mm-44mm-Series-5-iWatch-4-3-2-1-Sport-Nike-Edition-1B-Black-38mm-40mm-S/641252774,walmart.com,"Soft Silicone Sport Strap Replacement Band Compatible for Apple Watch Band 38mm 40mm 42mm 44mm Apple Watch Series 5, iWatch 4/3/2/1, Sport, Nike+, Edition 1B(Purple, 38mm/40mm M/L)",NA,0.0,0,NA,833087680,737669976109,Luckybay,NA,6.99,NA,NA,Purple,NA,NA,NA,NA,NA,NA,NA
c54364c9351f695f6c95dcb4d745bfa2,2020-06-05 01:31:07 +0000,https://www.walmart.com/ip/Fitbit-Charge-3-bands-by-Zodaca-Replacement-Band-Silicon-Wristband-Watch-Straps-For-Fitbit-Charge-3-Fitness-Activity-Tracker/174522030,walmart.com,,10,4.9,4.9,,228438757,,,,5.39,,,Blue,,,9,1,0,0,0
191983808a1c21ea3263e337b395038b,2020-05-24 19:32:26 +0000,https://www.walmart.com/ip/DJI-Memory-Transmitter-Reader-Micro-Starter-PRO-Includes-UHS-I-U3-Lanyard-Cloth-Kit-Inspire-High-Speed-SanDisk-SSE-Extreme-SDHC-Cleaning-32GB-Card-1-/137992862,walmart.com,"","",0,0,"",137992862,"","","",2749.99,,,"",,,"","","","",""
bfaaafba9a4d72dab73f07cde30c2628,2020-04-20 06:55:04 +0000,https://www.walmart.com/ip/GD-006-EPP-2-4G-3-Axis-Gyro-548mm-Wingspan-With-Light-Bar-DIY-RC-Airplane-RTF/299315088,walmart.com,"","",0,0,"",299315088,"","","",46.63,,,"",,,"","","","",""
d8f620a31e10e34af5fe9334be8fcb3d,2020-05-04 01:57:47 +0000,https://www.walmart.com/ip/For-Fitbit-Alta-Alta-HR-Bands-Adjustable-Replacement-Wrist-Bands-Soft-TPU-Material-Strap-Without-Tracker-Black-Small/206467797,walmart.com,"For Fitbit Alta / Alta HR Bands Adjustable Replacement Wrist Bands Soft TPU Material Strap Without Tracker (Purple, Small)",167,4.1,4.25,"",816849437,657228066105,iGK,"",6.99,,,Slate,,,107,17,17,5,21
f81e1aa3d8b24dc11781b7cf1748b604,2020-06-29 03:48:03 +0000,https://www.walmart.com/ip/Samsung-UN43TU8000-43-Crystal-8-Series-4K-Ultra-High-Definition-Smart-TV-With-HW-T650-Bluetooth-Soundbar-Dolby-Audio-Wireless-Subwoofer-2020/568609268,walmart.com,"Samsung UN43TU8000 43"" Crystal 8 Series 4K Ultra High Definition Smart TV With a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer (2020)",NA,0.0,0,BNDL_UN43TU8000-HWT650,568609268,810043811125,SAMSUNG,BNDL_UN43TU8000-HWT650,797.98,NA,NA,NA,NA,43.00inch,NA,NA,NA,NA,NA
ebd052a55201c3c244dbe7aa406ee177,2020-05-24 18:03:56 +0000,https://www.walmart.com/ip/Infrared-433MHz-Remote-Goo-gle-Control-Intelligent-To-Home-Human-Motion-Wi-Fi-Gateways-Compatible-RF-Ale-xa-PIR-Wirelessly-PIR2-Voice-Sensor/114913393,walmart.com,"","",0,0,"",114913393,"","","",35.07,,,"",,,"","","","",""
0333d944da2de1e978e153ed515679a6,2020-04-03 05:28:59 +0000,https://www.walmart.com/ip/Fake-Security-Camera-Dummy-CCTV-Cameras-with-LED-Light-Warning-Security-Sticker-for-Outdoor-Indoor-Black/798951905,walmart.com,,1,5,5.0,,798951905,,,,10.12,,,"",,,1,0,0,0,0
aa113a3ffe4d9f581bba59fe9a8eb683,2020-06-21 00:54:41 +0000,https://www.walmart.com/ip/iPhone-Tracker-Anti-lost-Waterproof-Screen-Digital-GPS-Touch-Wrist-Sport-Light-Watch-Children-Camera-Flash-Call-For-Cellphone-IOS-Smart-Kids-Android-/562328764,walmart.com,Smart Watch GPS Tracker Waterproof SOS Call Anti-lost Kids Children Digital Wrist Sport Watch Touch Screen Cellphone Camera Flash Light For Android IOS iPhone,NA,NA,0,NA,713662095,NA,{},NA,24.99,NA,NA,Pink,NA,NA,NA,NA,NA,NA,NA
60a7558a5f752857653887b0ccc44f95,2020-04-19 09:04:47 +0000,https://www.walmart.com/ip/Skin-Decal-Wrap-for-Parrot-Anafi-Drone-sticker-Green-Marble/898358702,walmart.com,Skin Decal Wrap for Parrot Anafi Drone sticker Teal Marble,"",0,0,"",593171489,745839236847,MightySkins,"",24.99,,,Marble Madness,,,"","","","",""
849be206d326c83546c497d5a8fbf52e,2020-04-28 04:52:02 +0000,https://www.walmart.com/ip/Clip-3-Portable-Waterproof-Wireless-Bluetooth-Speaker-Black/213152279,walmart.com,"","",0,0,"",439303680,"","","",25.99,,,Yellow,,"","","","","",""
94247ccec8121888f30e913cee9bf1fc,2020-04-15 00:20:26 +0000,https://www.walmart.com/ip/2-7-8-Carat-T-G-W-Green-Amethyst-and-Created-White-Sapphire-10kt-White-Gold-Halo-Cocktail-Ring/44723448,walmart.com,,"",0,0,,44723447,,,,214.99,,,"",,,"","","","",""
6af2decb2fc6213a73dde8c6d097c9f2,2020-06-03 02:35:09 +0000,https://www.walmart.com/ip/Case-Heavy-Screen-Full-Duty-w-iPad-Body-4-Black-Green-High-Impact-Kickstand-Hybrid-For-Dteck-Rugged-Layer-Protective-Three-2-3-Cover-4-Resistant-Shoc/519742301,walmart.com,"",2,5.0,5.0,"",271116022,"","","",24.99,,,Black/Green,,"",2,0,0,0,0
6705686a49bd7c07d430adbd07a1b469,2020-06-28 01:26:52 +0000,https://www.walmart.com/ip/iPad-Mini-4-Case-Mignova-Cover-Three-Layer-Heavy-Duty-rugged-impact-Hybrid-Protective-Case-Build-In-Kickstand-For-Apple-7-9-inch-Model-A1538-A1550-Bl/579115798,walmart.com,"iPad Mini 4 Case, Mignova iPad Mini 4 Cover Three Layer Heavy Duty rugged impact Hybrid Protective Case with Build In Kickstand For Apple iPad Mini 4 7.9 inch Model : A1538 A1550(Black+Black)",10,4.3,3.6,NA,579115798,722698963589,Mignova,NA,14.99,NA,NA,Black+Black,NA,NA,8,0,0,1,1
